CABANG,PROPINSI,NO ORDER,TANGGAL,SUMBER,SERIES,HARGA JUAL,DISKON,JENIS BAYAR
FKH MANYARAN,JAWATENGAH,BTDMNY220500012,2022-05-20,OFFLINE,VARIO 125,23860000,0,KREDIT
FKH SRAGEN,JAWATENGAH,BTDSRG220500013,2022-05-18,OFFLINE,BEAT,18870000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500070,2022-05-19,OFFLINE,BEAT,18870000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500093,2022-05-19,OFFLINE,VARIO 125,23860000,200000,KREDIT
FKH WONOSARI,DAERAHISTIMEWAYOGYAK,BTDWNS220500030,2022-05-19,OFFLINE,VARIO 160,26090000,0,KREDIT
FKH KARANGTENGAH,JAWATENGAH,BTDKGT220400050,2022-05-19,OFFLINE,PCX160,32110000,0,KREDIT
FKH GEBANG,JAWATENGAH,BTDGBN220500002,2022-05-21,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH TANJUNG BREBES,JAWATENGAH,BTDTJB220400024,2022-05-23,OFFLINE,VARIO 125,24000000,0,KREDIT
FKH KEBUMEN,JAWATENGAH,BTDKBM220500043,2022-05-18,OFFLINE,PCX160,32885000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500088,2022-05-18,OFFLINE,GENIO,20625000,0,KREDIT
FKH SAYUNG,JAWATENGAH,BTDSYG220500011,2022-05-19,OFFLINE,BEAT,18870000,0,KREDIT
FKH CILACAP,JAWATENGAH,BTDCLP220500044,2022-05-19,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH TENGARAN,JAWATENGAH,BTDTGA220500003,2022-05-19,OFFLINE,VARIO 125,24000000,0,KREDIT
FKH UMBULHARJO,DAERAHISTIMEWAYOGYAK,BTDUBL220400062,2022-05-19,OFFLINE,BEAT,18885000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500027,2022-05-19,OFFLINE,VARIO 125,23090000,0,KREDIT
FKH BERBAH,DAERAHISTIMEWAYOGYAK,BTDBER220500002,2022-05-20,OFFLINE,VARIO 125,23210000,0,KREDIT
FKH BERBAH,DAERAHISTIMEWAYOGYAK,BTDBER220500016,2022-05-20,OFFLINE,PCX160,31825000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500081,2022-05-18,OFFLINE,VARIO 160,26800000,400000,KREDIT
FKH PURBALINGGA 2,JAWATENGAH,BTDPUL220500007,2022-05-23,OFFLINE,BEAT,19225000,0,KREDIT
FKHC PURWODADI,JAWATENGAH,BTDPWI220500009,2022-05-19,OFFLINE,REVO,17670000,0,KREDIT
FKH KEMBARAN,JAWATENGAH,BTDKBR220500005,2022-05-19,OFFLINE,BEAT,19225000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500065,2022-05-19,OFFLINE,GENIO,20625000,0,KREDIT
FKH BULAKAMBA,JAWATENGAH,BTDBUL220400010,2022-05-19,OFFLINE,VARIO 125,23510000,0,KREDIT
FKH BANYUURIP,JAWATENGAH,BTDURI220500006,2022-05-19,OFFLINE,VARIO 160,30030000,0,KREDIT
FKH TENGARAN,JAWATENGAH,BTDTGA220500009,2022-05-19,OFFLINE,CB150X,34310000,0,KREDIT
FKH SURUH,JAWATENGAH,BTDSRH220300016,2022-05-19,OFFLINE,GENIO,20075000,0,KREDIT
FKH KESUGIHAN,JAWATENGAH,BTDKSG220500005,2022-05-18,OFFLINE,CBR 150R,37060000,0,KREDIT
FKH FKH KEDAWUNG,JAWATENGAH,BTDKDW220400021,2022-05-19,OFFLINE,PCX160,31760000,0,KREDIT
FKH TONJONG,JAWATENGAH,BTDTJO220500004,2022-05-19,OFFLINE,VARIO 125,23860000,0,KREDIT
FKH ARTERI,JAWATENGAH,BTDATR220400099,2022-05-19,OFFLINE,VARIO 125,23860000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500117,2022-05-19,OFFLINE,VARIO 160,26800000,390000,KREDIT
FKH KARANGAWEN,JAWATENGAH,BTDKWE220500002,2022-05-18,OFFLINE,VARIO 125,23860000,0,KREDIT
FKH SUKOHARJO,JAWATENGAH,BTDSKH220400332,2022-05-19,OFFLINE,VARIO 125,24000000,0,KREDIT
FKH BUMIAYU,JAWATENGAH,BTDBMA220500014,2022-05-19,OFFLINE,SUPRAX125,20140000,0,KREDIT
FKH SUKOHARJO,JAWATENGAH,BTDSKH220400360,2022-05-20,OFFLINE,PCX160,32110000,0,KREDIT
FKH BANTUL,DAERAHISTIMEWAYOGYAK,BTDBTL220500050,2022-05-19,OFFLINE,VARIO 125,23210000,700000,KREDIT
FKH ARTERI,JAWATENGAH,BTDATR220500027,2022-05-19,OFFLINE,BEAT,18870000,0,KREDIT
FKH PURWOKERTO SELATAN,JAWATENGAH,BTDPWS220400004,2022-05-19,OFFLINE,GENIO,20065000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500116,2022-05-20,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500022,2022-05-19,OFFLINE,PCX160,32110000,0,KREDIT
FKH BUMIAYU,JAWATENGAH,BTDBMA220500025,2022-05-19,OFFLINE,PCX160,32110000,0,KREDIT
FKH FKH KEDAWUNG,JAWATENGAH,BTDKDW220400023,2022-05-19,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH PURWOREJO,JAWATENGAH,BTDPWJ220500024,2022-05-20,OFFLINE,SUPRAX125,19310000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500220,2022-05-19,ONLINE,PCX160,32110000,0,KREDIT
FKH KEBASEN,JAWATENGAH,BTDKBS220500002,2022-05-19,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500208,2022-05-21,ONLINE,VARIO 125,23860000,0,KREDIT
FKH SAYUNG,JAWATENGAH,BTDSYG220400032,2022-05-20,OFFLINE,GENIO,20075000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220400228,2022-05-19,OFFLINE,PCX160,32110000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500100,2022-05-19,OFFLINE,VARIO 160,29850000,500000,KREDIT
FKH YOGYAKARTA,DAERAHISTIMEWAYOGYAK,BTDYOG220500144,2022-05-20,OFFLINE,GENIO,19875000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220500072,2022-05-19,OFFLINE,REVO,15860000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500079,2022-05-20,OFFLINE,PCX160,35400000,0,KREDIT
FKH SIDAREJA,JAWATENGAH,BTDSDR220400090,2022-05-19,OFFLINE,VARIO 160,27320000,0,KREDIT
FKH SIDAREJA,JAWATENGAH,BTDSDR220500034,2022-05-19,ONLINE,VARIO 160,30030000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500010,2022-05-20,OFFLINE,PCX160,32110000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220500064,2022-05-19,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH ARTERI,JAWATENGAH,BTDATR220500035,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKH GATAK,JAWATENGAH,BTDGTK220400102,2022-05-20,OFFLINE,VARIO 160,26800000,480000,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500121,2022-05-19,OFFLINE,VARIO 160,26800000,485000,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500067,2022-05-19,OFFLINE,SUPRAX125,19290000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220400144,2022-05-21,OFFLINE,VARIO 125,23860000,0,KREDIT
FKH SEMARANG BARAT,JAWATENGAH,BTDSMB220500006,2022-05-21,OFFLINE,VARIO 160,29850000,0,KREDIT
FKH SUKOHARJO,JAWATENGAH,BTDSKH220400275,2022-05-20,OFFLINE,PCX160,32110000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500085,2022-05-20,ONLINE,PCX160,32110000,0,KREDIT
FKH SUKOHARJO,JAWATENGAH,BTDSKH220500038,2022-05-19,OFFLINE,PCX160,32110000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220500018,2022-05-19,OFFLINE,VARIO 160,29850000,490000,KREDIT
FKH BANYUURIP,JAWATENGAH,BTDURI220400018,2022-05-24,OFFLINE,PCX160,32885000,0,KREDIT
FKH MAGELANG,JAWATENGAH,BTDMGL220500010,2022-05-21,OFFLINE,VARIO 125,24040000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500061,2022-05-20,OFFLINE,BEAT,18870000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500083,2022-05-20,OFFLINE,VARIO 160,29850000,0,KREDIT
FKH PURWOKERTO,JAWATENGAH,BTDPWT220500096,2022-05-19,OFFLINE,CBR 150R,37060000,0,KREDIT
FKH GOMBONG,JAWATENGAH,BTDGBG220400027,2022-05-20,OFFLINE,VARIO 125,24040000,0,KREDIT
FKH KLATEN,JAWATENGAH,BTDKTN220500009,2022-05-20,OFFLINE,VARIO 160,29850000,0,KREDIT
FKH TEGALBARAT,JAWATENGAH,BTDTGB220500002,2022-05-20,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH DEMPET,JAWATENGAH,BTDDPT220500019,2022-05-20,OFFLINE,CBR 150R,37080000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500126,2022-05-19,OFFLINE,VARIO 160,29850000,450000,KREDIT
FKH MAGELANG,JAWATENGAH,BTDMGL220500020,2022-05-20,OFFLINE,VARIO 160,27320000,0,KREDIT
FKH KEMBARAN,JAWATENGAH,BTDKBR220500003,2022-05-20,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500094,2022-05-20,OFFLINE,SUPRA GTR 150,24540000,0,KREDIT
FKH PEJAGOAN,JAWATENGAH,BTDPJG220500013,2022-05-20,OFFLINE,REVO,17670000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220500077,2022-05-20,OFFLINE,VARIO 125,23090000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500106,2022-05-20,OFFLINE,BEAT,18870000,0,KREDIT
FKH TEGAL,JAWATENGAH,BTDTGL220500009,2022-05-21,OFFLINE,VARIO 160,29850000,0,KREDIT
FKH PURWOREJO KLAMPOK,JAWATENGAH,BTDPRK220400010,2022-05-21,ONLINE,VARIO 125,24040000,0,KREDIT
FKH BUMIAYU,JAWATENGAH,BTDBMA220500019,2022-05-20,OFFLINE,VARIO 160,29850000,0,KREDIT
FKH JATIBARANG,JAWATENGAH,BTDJTB220500002,2022-05-20,OFFLINE,PCX160,32110000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500204,2022-05-20,ONLINE,VARIO 160,26800000,0,KREDIT
FKH AJIBARANG,JAWATENGAH,BTDAJB220500010,2022-05-20,ONLINE,PCX160,32885000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500099,2022-05-21,OFFLINE,VARIO 125,24000000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500199,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500188,2022-05-20,ONLINE,BEAT,18870000,0,KREDIT
FKH BAKI,JAWATENGAH,BTDBAK220500022,2022-05-20,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH PURWOREJO KLAMPOK,JAWATENGAH,BTDPRK220400011,2022-05-21,ONLINE,PCX160,32885000,0,KREDIT
FKH YOGYAKARTA,DAERAHISTIMEWAYOGYAK,BTDYOG220500125,2022-05-21,OFFLINE,VARIO 125,22310000,360000,KREDIT
FKH SIMO,JAWATENGAH,BTDSMO220400055,2022-05-21,OFFLINE,VARIO 125,24000000,0,KREDIT
FKHC SAMBIREJO,JAWATENGAH,BTDSRJ220500005,2022-05-21,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH PEJAGOAN,JAWATENGAH,BTDPJG220500003,2022-05-20,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH YOGYAKARTA,DAERAHISTIMEWAYOGYAK,BTDYOG220400232,2022-05-21,OFFLINE,VARIO 125,23060000,225000,KREDIT
FKH WANGON,JAWATENGAH,BTDWGN220500012,2022-05-21,OFFLINE,VARIO 125,23880000,0,KREDIT
FKHC GROGOL,JAWATENGAH,BTDGRO220500016,2022-05-20,ONLINE,BEAT,18870000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500226,2022-05-21,OFFLINE,CB150X,33810000,0,KREDIT
FKH ADIWERNA,JAWATENGAH,BTDADW220400043,2022-05-21,OFFLINE,BEAT,18510000,0,KREDIT
FKH CILACAP,JAWATENGAH,BTDCLP220400107,2022-05-21,OFFLINE,VARIO 125,23120000,0,KREDIT
FKH SIDAREJA,JAWATENGAH,BTDSDR220500022,2022-05-20,OFFLINE,BEAT,19585000,0,KREDIT
FKH BUMIAYU,JAWATENGAH,BTDBMA220500008,2022-05-21,OFFLINE,VARIO 125,23860000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500045,2022-05-21,OFFLINE,PCX160,32110000,475000,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500090,2022-05-21,OFFLINE,PCX160,32110000,0,KREDIT
FKHC GROGOL,JAWATENGAH,BTDGRO220500007,2022-05-21,ONLINE,VARIO 125,24000000,0,KREDIT
FKH DEMPET,JAWATENGAH,BTDDPT220500014,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKH NGUTER,JAWATENGAH,BTDNGT220500116,2022-05-25,ONLINE,BEAT,18510000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500107,2022-05-21,OFFLINE,VARIO 160,26800000,300000,KREDIT
FKH GRABAG,JAWATENGAH,BTDGRA220500006,2022-05-23,OFFLINE,PCX160,32885000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500086,2022-05-21,OFFLINE,VARIO 125,23090000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500103,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500040,2022-05-20,OFFLINE,GENIO,20625000,0,KREDIT
FKH SIDOMUKTI,JAWATENGAH,BTDSMK220500011,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKHC SAMBIREJO,JAWATENGAH,BTDSRJ220500002,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500077,2022-05-21,OFFLINE,BEAT,18870000,815000,KREDIT
FKH SURUH,JAWATENGAH,BTDSRH220500004,2022-05-21,OFFLINE,VARIO 125,24000000,430000,KREDIT
FKH BANTUL,DAERAHISTIMEWAYOGYAK,BTDBTL220500057,2022-05-21,OFFLINE,VARIO 125,23060000,200000,KREDIT
FKH MASARAN,JAWATENGAH,BTDMSN220500001,2022-05-21,OFFLINE,VARIO 160,29850000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500111,2022-05-21,OFFLINE,VARIO 125,23860000,200000,KREDIT
FKH PURWOREJO,JAWATENGAH,BTDPWJ220500028,2022-05-24,OFFLINE,REVO,15950000,0,KREDIT
FKH MAGELANG,JAWATENGAH,BTDMGL220500030,2022-05-23,OFFLINE,VARIO 160,27320000,0,KREDIT
FKH GEBANG,JAWATENGAH,BTDGBN220500003,2022-05-21,OFFLINE,VARIO 125,24040000,0,KREDIT
FKH BANJARSARI,JAWATENGAH,BTDBAJ220500018,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKH YOGYAKARTA,DAERAHISTIMEWAYOGYAK,BTDYOG220500192,2022-05-23,OFFLINE,BEAT,18885000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500084,2022-05-21,OFFLINE,REVO,15860000,500000,KREDIT
FKH KARANGANYAR,JAWATENGAH,BTDKRY220500016,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKH YOGYAKARTA,DAERAHISTIMEWAYOGYAK,BTDYOG220500152,2022-05-21,OFFLINE,VARIO 160,29170000,0,KREDIT
FKH YOGYAKARTA,DAERAHISTIMEWAYOGYAK,BTDYOG220500145,2022-05-21,OFFLINE,VARIO 160,26450000,0,KREDIT
FKH GATAK,JAWATENGAH,BTDGTK220400080,2022-05-23,OFFLINE,BEAT,18870000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500229,2022-05-23,ONLINE,VARIO 125,23860000,0,KREDIT
FKH WONOSARI,DAERAHISTIMEWAYOGYAK,BTDWNS220500039,2022-05-21,OFFLINE,VARIO 125,23210000,0,KREDIT
FKH GUNUNGPATI,JAWATENGAH,BTDGNP220400029,2022-05-25,OFFLINE,PCX160,32110000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500181,2022-05-23,OFFLINE,PCX160,32110000,0,KREDIT
FKH SUKUN,JAWATENGAH,BTDSKN220500033,2022-05-24,OFFLINE,BEAT,18870000,0,KREDIT
FKH SUKUN,JAWATENGAH,BTDSKN220500026,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKH BARON,DAERAHISTIMEWAYOGYAK,BTDBRN220500004,2022-05-21,OFFLINE,VARIO 125,23060000,0,KREDIT
FKH BARON,DAERAHISTIMEWAYOGYAK,BTDBRN220500005,2022-05-21,OFFLINE,BEAT,18885000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500221,2022-05-21,OFFLINE,VARIO 125,23860000,0,KREDIT
FKH TONJONG,JAWATENGAH,BTDTJO220500005,2022-05-23,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH GONDANGREJO,JAWATENGAH,BTDGDR220500013,2022-05-21,OFFLINE,BEAT,18870000,0,KREDIT
FKH MAGELANG,JAWATENGAH,BTDMGL220500032,2022-05-23,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220400247,2022-05-23,OFFLINE,PCX160,32110000,0,KREDIT
FKH ADIWERNA,JAWATENGAH,BTDADW220400034,2022-05-23,OFFLINE,GENIO,20625000,0,KREDIT
FKH GOMBONG,JAWATENGAH,BTDGBG220400026,2022-05-21,OFFLINE,BEAT,19585000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500029,2022-05-23,OFFLINE,PCX160,35400000,0,KREDIT
FKH BAKI,JAWATENGAH,BTDBAK220400026,2022-05-23,OFFLINE,BEAT,18870000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500093,2022-05-23,OFFLINE,VARIO 160,26800000,499000,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500095,2022-05-23,OFFLINE,BEAT,18870000,300000,KREDIT
FKH PANGKAH,JAWATENGAH,BTDPKH220400070,2022-05-24,ONLINE,BEAT,18870000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500012,2022-05-23,OFFLINE,VARIO 125,24000000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500055,2022-05-22,OFFLINE,BEAT,18870000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500078,2022-05-23,OFFLINE,VARIO 125,23860000,200000,KREDIT
FKH PURWOREJO,JAWATENGAH,BTDPWJ220500030,2022-05-23,ONLINE,PCX160,32885000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500254,2022-05-23,OFFLINE,VARIO 160,29850000,440000,KREDIT
FKH TEGAL,JAWATENGAH,BTDTGL220500031,2022-05-21,OFFLINE,PCX160,32110000,0,KREDIT
FKH SUKOHARJO,JAWATENGAH,BTDSKH220500116,2022-05-23,OFFLINE,VARIO 160,29850000,0,KREDIT
FKH BARON,DAERAHISTIMEWAYOGYAK,BTDBRN220500006,2022-05-23,OFFLINE,VARIO 125,23060000,0,KREDIT
FKH WONOSARI,DAERAHISTIMEWAYOGYAK,BTDWNS220500042,2022-05-23,OFFLINE,BEAT,18885000,0,KREDIT
FKH PURWOREJO,JAWATENGAH,BTDPWJ220500031,2022-05-24,OFFLINE,BEAT,19585000,0,KREDIT
FKH WANGON,JAWATENGAH,BTDWGN220500018,2022-05-25,OFFLINE,VARIO 160,27320000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500089,2022-05-23,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH SUKUN,JAWATENGAH,BTDSKN220500020,2022-05-23,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH KAWUNGANTEN,JAWATENGAH,BTDKWT220500006,2022-05-24,OFFLINE,BEAT,19585000,0,KREDIT
FKH PURWOREJO,JAWATENGAH,BTDPWJ220500032,2022-05-23,OFFLINE,VARIO 125,24040000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500115,2022-05-23,OFFLINE,VARIO 160,26800000,300000,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500136,2022-05-21,OFFLINE,VARIO 160,29850000,500000,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500069,2022-05-23,OFFLINE,VARIO 125,24000000,0,KREDIT
FKHC JATILAWANG,JAWATENGAH,BTDJTL220500006,2022-05-23,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220500089,2022-05-23,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220400263,2022-05-23,OFFLINE,BEAT,18870000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220500058,2022-05-23,OFFLINE,VARIO 160,26800000,175000,KREDIT
FKH BANTUL,DAERAHISTIMEWAYOGYAK,BTDBTL220500059,2022-05-23,OFFLINE,VARIO 160,29170000,0,KREDIT
FKH BANDONGAN,JAWATENGAH,BTDBDN220500001,2022-05-23,OFFLINE,BEAT,19585000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220500069,2022-05-23,OFFLINE,VARIO 160,26800000,500000,KREDIT
FKH SUSUKAN,JAWATENGAH,BTDSSK220500001,2022-05-23,OFFLINE,REVO,15860000,0,KREDIT
FKH KEMBARAN,JAWATENGAH,BTDKBR220500019,2022-05-23,OFFLINE,BEAT,19585000,0,KREDIT
FKH PURWOKERTO,JAWATENGAH,BTDPWT220500077,2022-05-23,OFFLINE,VARIO 160,30030000,0,KREDIT
FKH PREMBUN,JAWATENGAH,BTDPMB220500018,2022-05-23,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH GATAK,JAWATENGAH,BTDGTK220500035,2022-05-24,OFFLINE,VARIO 160,26800000,480000,KREDIT
FKH YOGYAKARTA,JAWATENGAH,BTDYOG220500124,2022-05-23,OFFLINE,VARIO 125,22310000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500132,2022-05-23,ONLINE,VARIO 125,24000000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500252,2022-05-23,ONLINE,BEAT,18870000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500251,2022-05-23,ONLINE,BEAT,18870000,0,KREDIT
FKH GUNUNGPATI,JAWATENGAH,BTDGNP220500004,2022-05-24,OFFLINE,VARIO 125,23090000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500225,2022-05-24,OFFLINE,VARIO 125,23860000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500109,2022-05-23,OFFLINE,VARIO 125,24000000,0,KREDIT
FKH SEMARANG,JAWATENGAH,BTDSMG220500130,2022-05-23,ONLINE,VARIO 125,24000000,0,KREDIT
FKH WANASARI,JAWATENGAH,BTDWNI220400010,2022-05-23,OFFLINE,BEAT,18510000,0,KREDIT
FKH NGUTER,JAWATENGAH,BTDNGT220500028,2022-05-24,ONLINE,PCX160,32110000,0,KREDIT
FKH NGUTER,JAWATENGAH,BTDNGT220500103,2022-05-24,OFFLINE,VARIO 125,24000000,0,KREDIT
FKH CILACAP,JAWATENGAH,BTDCLP220500038,2022-05-24,OFFLINE,CBR 150R,41100000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500119,2022-05-23,OFFLINE,VARIO 160,26800000,450000,KREDIT
FKHC TANON,JAWATENGAH,BTDTNO220500001,2022-05-23,ONLINE,VARIO 125,24000000,0,KREDIT
FKH KALASAN,DAERAHISTIMEWAYOGYAK,BTDKLS220500008,2022-05-25,OFFLINE,VARIO 125,23060000,0,KREDIT
FKH KALASAN,DAERAHISTIMEWAYOGYAK,BTDKLS220500009,2022-05-25,OFFLINE,BEAT,18885000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220400190,2022-05-23,OFFLINE,VARIO 125,23860000,0,KREDIT
FKH CONDONGCATUR,DAERAHISTIMEWAYOGYAK,BTDCDC220500014,2022-05-25,OFFLINE,VARIO 125,23060000,0,KREDIT
FKH CILACAP,JAWATENGAH,BTDCLP220500049,2022-05-24,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH BANTUL,DAERAHISTIMEWAYOGYAK,BTDBTL220500067,2022-05-24,OFFLINE,GENIO,19325000,0,KREDIT
FKH BANTUL,DAERAHISTIMEWAYOGYAK,BTDBTL220500042,2022-05-23,OFFLINE,BEAT,18885000,350000,KREDIT
FKH ARTERI,JAWATENGAH,BTDATR220500017,2022-05-24,OFFLINE,BEAT,18870000,0,KREDIT
FKH ARTERI,JAWATENGAH,BTDATR220500045,2022-05-24,OFFLINE,PCX160,32110000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220500076,2022-05-23,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH SOLO,JAWATENGAH,BTDSLO220500091,2022-05-23,OFFLINE,SUPRAX125,20300000,0,KREDIT
FKH SIMO,JAWATENGAH,BTDSMO220500010,2022-05-24,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH TEGALBARAT,JAWATENGAH,BTDTGB220500001,2022-05-24,OFFLINE,PCX160,32110000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500051,2022-05-23,OFFLINE,VARIO 125,23650000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500144,2022-05-25,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500060,2022-05-24,OFFLINE,VARIO 125,23650000,0,KREDIT
FKH SAYUNG,JAWATENGAH,BTDSYG220500007,2022-05-24,OFFLINE,VARIO 125,24000000,0,KREDIT
FKH BANGUNTAPAN,DAERAHISTIMEWAYOGYAK,BTDBGP220500034,2022-05-25,OFFLINE,BEAT,18885000,0,KREDIT
FKH PEDURUNGAN,JAWATENGAH,BTDPDR220500101,2022-05-24,OFFLINE,PCX160,32110000,0,KREDIT
FKH WONOSARI,DAERAHISTIMEWAYOGYAK,BTDWNS220500044,2022-05-24,OFFLINE,VARIO 160,26450000,0,KREDIT
FKH PAYAMAN,JAWATENGAH,BTDPYM220500001,2022-05-24,OFFLINE,VARIO 125,23880000,0,KREDIT
FKH BERBAH,DAERAHISTIMEWAYOGYAK,BTDBER220500088,2022-05-24,OFFLINE,VARIO 160,26450000,0,KREDIT
FKH BREBES,JAWATENGAH,BTDBBS220500005,2022-05-25,OFFLINE,VARIO 160,26800000,0,KREDIT
FKH SALATIGA,JAWATENGAH,BTDSLG220500123,2022-05-24,OFFLINE,VARIO 125,24000000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500111,2022-05-24,OFFLINE,PCX160,35400000,0,KREDIT
FKH DEMAK,JAWATENGAH,BTDDMK220500069,2022-05-24,OFFLINE,PCX160,32110000,0,KREDIT
